Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1615,Grace,Williams,30.0,Active,2023-06-30,96175.41,grace.williams@example.com,(980) 770-4604,Average,True,Admin,Illinois
EMP1616,Frank,Smith,40.0,Active,2021-04-15,76474.79,frank.smith@example.com,(687) 611-2490,Excellent,True,Sales,Illinois
EMP1617,Alice,Garcia,30.0,Pending,2022-05-09,107855.99,alice.garcia@example.com,(256) 523-7340,Excellent,False,Sales,Illinois
EMP1618,Charlie,Davis,40.0,Active,2024-12-02,104870.78,charlie.davis@example.com,(517) 734-5474,Excellent,True,Sales,Illinois
EMP1619,Bob,Williams,25.0,Active,2023-05-20,94010.395,bob.williams@example.com,(749) 490-2283,Good,False,Finance,Nevada
EMP1620,Grace,Brown,35.0,Active,2023-11-29,87087.16,grace.brown@example.com,(035) 954-4293,Poor,False,Finance,California
EMP1621,Heidi,Johnson,40.0,Pending,2024-04-08,108603.34,heidi.johnson@example.com,(774) 222-9463,Excellent,False,HR,Illinois
EMP1622,Grace,Davis,30.0,Active,2024-10-25,55867.23,grace.davis@example.com,(303) 942-9044,Excellent,False,HR,Florida
EMP1623,Grace,Johnson,35.0,Pending,2024-03-02,105259.57,grace.johnson@example.com,(886) 792-5297,Good,True,Admin,Texas
EMP1624,Bob,Jones,30.0,Pending,2021-02-24,98143.67,bob.jones@example.com,(585) 672-8726,Excellent,False,Cloud Tech,Florida
EMP1625,Frank,Johnson,25.0,Pending,2023-04-13,67754.29,frank.johnson@example.com,(601) 534-3323,Average,True,Admin,Florida
EMP1626,Grace,Jones,30.0,Inactive,2023-10-25,77821.79,grace.jones@example.com,(913) 577-9082,Average,False,HR,Illinois
EMP1627,Heidi,Miller,30.0,Pending,2022-09-17,67764.44,heidi.miller@example.com,(350) 615-8147,Poor,False,HR,Illinois
EMP1628,Frank,Davis,40.0,Pending,2020-08-31,102346.99,frank.davis@example.com,(881) 079-8333,Excellent,True,DevOps,New York
EMP1629,Charlie,Davis,25.0,Inactive,2024-05-28,73690.65,charlie.davis@example.com,(233) 720-9483,Good,True,Admin,Illinois
EMP1630,Alice,Smith,30.0,Active,2024-07-05,56376.2,alice.smith@example.com,(131) 284-0332,Average,True,Finance,Nevada
EMP1631,Grace,Brown,25.0,Active,2022-01-29,55602.78,grace.brown@example.com,(997) 718-0512,Good,False,Cloud Tech,California
EMP1632,Grace,Jones,40.0,Pending,2021-08-09,99812.41,grace.jones@example.com,(717) 173-1892,Good,False,Sales,Nevada
EMP1633,Charlie,Smith,40.0,Active,2024-10-07,95981.9,charlie.smith@example.com,(974) 909-6172,Average,True,Finance,Texas
EMP1634,Eva,Johnson,30.0,Pending,2022-11-22,98891.48,eva.johnson@example.com,(997) 046-9471,Good,True,Cloud Tech,Illinois
EMP1635,Alice,Johnson,35.0,Active,2020-11-18,56079.0,alice.johnson@example.com,(587) 844-4834,Average,True,Admin,Nevada
EMP1636,Grace,Smith,35.0,Inactive,2023-04-15,82318.89,grace.smith@example.com,(488) 471-2704,Good,True,DevOps,Florida
EMP1637,Bob,Davis,25.0,Pending,2024-08-26,89137.97,bob.davis@example.com,(877) 221-6416,Average,False,Sales,California
EMP1638,Frank,Johnson,35.0,Active,2022-07-20,115079.97,frank.johnson@example.com,(582) 313-3483,Excellent,True,Admin,Illinois
EMP1639,Eva,Garcia,30.0,Active,2023-02-18,55067.02,eva.garcia@example.com,(587) 149-3924,Poor,True,Finance,Illinois
EMP1640,Bob,Miller,30.0,Pending,2021-05-27,98593.43,bob.miller@example.com,(236) 229-2586,Average,True,HR,Illinois
EMP1641,Heidi,Miller,30.0,Pending,2022-08-01,112756.67,heidi.miller@example.com,(964) 347-4523,Average,True,HR,Florida
EMP1642,Heidi,Garcia,25.0,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,(555) 746-9659,Poor,False,HR,Texas
EMP1643,David,Smith,35.0,Pending,2023-01-02,50680.62,david.smith@example.com,(606) 527-4032,Average,True,Finance,California
EMP1644,David,Garcia,35.0,Pending,2024-03-13,107475.23,david.garcia@example.com,(445) 056-6587,Average,False,Cloud Tech,Florida
EMP1645,Charlie,Jones,40.0,Active,2023-03-20,68835.3,charlie.jones@example.com,(339) 874-1131,Good,True,HR,California
EMP1646,David,Jones,40.0,Active,2024-02-15,66943.96,david.jones@example.com,(579) 706-7348,Poor,True,DevOps,New York
EMP1647,David,Smith,30.0,Inactive,2020-11-15,104525.69,david.smith@example.com,(960) 105-4856,Excellent,False,Admin,Illinois
EMP1648,Bob,Garcia,40.0,Pending,2020-03-27,109360.74,bob.garcia@example.com,(417) 215-6228,Average,True,Sales,Texas
EMP1649,Frank,Jones,40.0,Inactive,2021-01-09,118907.63,frank.jones@example.com,(493) 817-3597,Poor,False,Sales,California
EMP1650,Eva,Davis,40.0,Active,2020-04-20,86801.48,eva.davis@example.com,(488) 402-1556,Good,False,Admin,Illinois
EMP1651,Alice,Garcia,30.0,Pending,2024-05-08,62236.03,alice.garcia@example.com,(325) 737-5533,Excellent,True,HR,Florida
EMP1652,Heidi,Davis,35.0,Active,2023-10-12,64752.67,heidi.davis@example.com,(490) 216-6669,Poor,False,DevOps,Texas
EMP1653,Frank,Jones,35.0,Active,2023-01-28,68399.43,frank.jones@example.com,(808) 509-6084,Excellent,False,Sales,California
EMP1654,Frank,Miller,35.0,Inactive,2021-03-07,79336.51,frank.miller@example.com,(874) 951-1917,Excellent,False,Admin,Florida
EMP1655,Frank,Jones,40.0,Active,2023-03-16,59179.74,frank.jones@example.com,(182) 819-7930,Excellent,False,HR,Florida
EMP1656,David,Davis,25.0,Active,2023-02-11,80255.31,david.davis@example.com,(647) 725-1294,Average,False,DevOps,California
EMP1657,Charlie,Williams,30.0,Active,2022-05-13,84971.85,charlie.williams@example.com,(786) 069-4095,Average,False,Finance,Texas
EMP1658,Frank,Brown,40.0,Pending,2024-10-24,89748.42,frank.brown@example.com,(003) 562-4394,Good,False,HR,California
EMP1659,Charlie,Johnson,25.0,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,(873) 959-2322,Good,False,Admin,California
EMP1660,Frank,Garcia,35.0,Pending,2023-02-15,115229.12,frank.garcia@example.com,(421) 089-0284,Poor,True,HR,California
EMP1661,Alice,Williams,40.0,Pending,2023-05-25,63927.07,alice.williams@example.com,(155) 333-4263,Good,True,Cloud Tech,California
EMP1662,Charlie,Jones,35.0,Pending,2022-11-11,84124.56,charlie.jones@example.com,(335) 027-1606,Excellent,False,HR,California
EMP1663,Bob,Miller,40.0,Inactive,2023-07-17,116961.61,bob.miller@example.com,(360) 776-3368,Excellent,True,Sales,California
EMP1664,Frank,Smith,40.0,Pending,2022-04-08,109423.05,frank.smith@example.com,(112) 898-1230,Average,False,DevOps,Illinois
EMP1665,Charlie,Jones,35.0,Inactive,2023-08-30,70394.94,charlie.jones@example.com,(795) 563-3184,Excellent,False,Admin,California
EMP1666,Grace,Miller,35.0,Pending,2023-04-17,86465.5,grace.miller@example.com,(748) 170-0665,Poor,True,Finance,California
EMP1667,Charlie,Brown,30.0,Pending,2021-04-25,96341.58,charlie.brown@example.com,(155) 416-4315,Excellent,False,Cloud Tech,New York
EMP1668,Bob,Jones,30.0,Active,2020-07-14,54465.47,bob.jones@example.com,(704) 502-3289,Excellent,False,Admin,Florida
EMP1669,Alice,Davis,25.0,Active,2020-07-31,68371.66,alice.davis@example.com,(282) 270-0933,Poor,False,Finance,Illinois
EMP1670,Grace,Smith,35.0,Pending,2021-08-04,81021.23,grace.smith@example.com,(596) 262-2821,Good,False,Admin,New York
EMP1671,Charlie,Miller,25.0,Inactive,2024-10-28,114069.07,charlie.miller@example.com,(512) 073-4653,Good,True,Cloud Tech,Nevada
EMP1672,Heidi,Miller,30.0,Inactive,2020-10-03,117867.96,heidi.miller@example.com,(950) 050-7025,Poor,False,HR,Illinois
EMP1673,Charlie,Miller,30.0,Pending,2024-03-13,94509.58,charlie.miller@example.com,(086) 982-2104,Average,False,Sales,Florida
EMP1674,Eva,Brown,35.0,Active,2024-07-06,56268.78,eva.brown@example.com,(316) 117-7686,Excellent,False,Finance,Illinois
EMP1675,Grace,Jones,35.0,Active,2020-01-01,86632.14,grace.jones@example.com,(290) 477-4257,Poor,True,Admin,California
EMP1676,Charlie,Brown,35.0,Pending,2020-01-18,98143.9,charlie.brown@example.com,(591) 779-3237,Excellent,False,HR,Florida
EMP1677,Heidi,Garcia,35.0,Inactive,2023-05-07,86618.37,heidi.garcia@example.com,(223) 116-4912,Average,True,Cloud Tech,Florida
EMP1678,Frank,Johnson,30.0,Inactive,2022-03-19,67492.73,frank.johnson@example.com,(342) 457-9888,Excellent,True,Finance,Illinois
EMP1679,Grace,Johnson,40.0,Active,2022-05-14,93772.61,grace.johnson@example.com,(425) 652-9059,Poor,False,Admin,California
EMP1680,Eva,Garcia,35.0,Pending,2024-07-14,68817.54,eva.garcia@example.com,(320) 203-2649,Excellent,False,DevOps,Nevada
EMP1681,Bob,Jones,30.0,Active,2023-07-28,81874.01,bob.jones@example.com,(977) 539-6736,Good,True,Admin,California
EMP1682,Heidi,Davis,30.0,Active,2020-04-11,117880.14,heidi.davis@example.com,(948) 714-8551,Average,False,HR,Texas
EMP1683,Bob,Brown,35.0,Pending,2022-06-16,100897.49,bob.brown@example.com,(457) 871-5840,Average,True,HR,New York
EMP1684,Charlie,Smith,25.0,Inactive,2022-05-10,71810.37,charlie.smith@example.com,(560) 821-3710,Average,True,Finance,New York
EMP1685,Frank,Miller,40.0,Inactive,2020-06-13,109048.24,frank.miller@example.com,(842) 547-6817,Poor,False,DevOps,Texas
EMP1686,Alice,Miller,35.0,Pending,2022-08-20,62712.26,alice.miller@example.com,(268) 323-0357,Average,False,Finance,Texas
EMP1687,Eva,Jones,40.0,Pending,2021-05-24,76935.85,eva.jones@example.com,(929) 880-8582,Good,True,Cloud Tech,Texas
EMP1688,David,Davis,25.0,Pending,2024-04-27,56577.22,david.davis@example.com,(825) 212-9327,Poor,True,Admin,Florida
EMP1689,David,Johnson,40.0,Inactive,2021-10-23,61102.8,david.johnson@example.com,(963) 406-4685,Good,True,Finance,Nevada
EMP1690,Bob,Johnson,35.0,Inactive,2021-02-10,75229.87,bob.johnson@example.com,(775) 240-1483,Excellent,True,Finance,Nevada
EMP1691,David,Miller,25.0,Inactive,2021-10-26,51054.74,david.miller@example.com,(399) 106-2271,Excellent,False,Admin,Nevada
EMP1692,Bob,Jones,40.0,Active,2023-04-05,104843.27,bob.jones@example.com,(362) 669-3350,Excellent,False,Admin,Texas
EMP1693,Charlie,Brown,35.0,Active,2022-10-20,56398.11,charlie.brown@example.com,(342) 619-2371,Excellent,False,Cloud Tech,New York
EMP1694,Alice,Johnson,25.0,Active,2023-12-07,87544.73,alice.johnson@example.com,(450) 184-8196,Good,False,HR,Nevada
EMP1695,Heidi,Brown,30.0,Pending,2024-03-29,74312.24,heidi.brown@example.com,(374) 189-7214,Poor,False,HR,Illinois
EMP1696,David,Davis,25.0,Inactive,2024-01-23,59431.25,david.davis@example.com,(406) 417-6926,Poor,True,DevOps,Florida
EMP1697,Heidi,Johnson,40.0,Pending,2023-11-28,84306.44,heidi.johnson@example.com,(438) 119-9536,Average,False,Sales,California
EMP1698,Frank,Johnson,35.0,Inactive,2024-11-11,108194.47,frank.johnson@example.com,(660) 144-4855,Good,False,DevOps,Florida
EMP1699,Charlie,Williams,25.0,Inactive,2021-08-28,107359.3,charlie.williams@example.com,(451) 017-3972,Excellent,False,Sales,New York
EMP1700,Heidi,Johnson,25.0,Inactive,2024-02-11,82318.89,heidi.johnson@example.com,(964) 178-9968,Good,False,DevOps,Illinois
EMP1701,Frank,Garcia,30.0,Pending,2020-05-09,96080.26,frank.garcia@example.com,(860) 919-1910,Average,False,Admin,California
EMP1702,Grace,Smith,30.0,Inactive,2024-04-17,88602.75,grace.smith@example.com,(359) 966-0576,Average,True,Sales,Nevada
EMP1703,Frank,Garcia,40.0,Active,2020-07-16,86624.04,frank.garcia@example.com,(980) 660-3919,Good,True,DevOps,California
EMP1704,Charlie,Jones,30.0,Active,2022-09-21,63413.16,charlie.jones@example.com,(514) 607-4554,Good,True,Cloud Tech,New York
EMP1705,Grace,Jones,40.0,Pending,2023-04-23,67915.7,grace.jones@example.com,(347) 057-4237,Good,False,Sales,Illinois
EMP1706,Bob,Brown,25.0,Inactive,2024-12-27,108245.44,bob.brown@example.com,(856) 527-1558,Poor,True,Admin,Nevada
EMP1707,Alice,Garcia,35.0,Inactive,2024-08-10,75834.81,alice.garcia@example.com,(835) 411-6596,Excellent,True,Sales,Nevada
EMP1708,Eva,Garcia,30.0,Active,2024-09-04,71273.32,eva.garcia@example.com,(263) 475-5751,Good,False,Cloud Tech,Nevada
EMP1709,Bob,Garcia,25.0,Pending,2022-02-28,63262.23,bob.garcia@example.com,(250) 139-4883,Good,False,DevOps,New York
EMP1710,David,Davis,32.5,Pending,2024-03-14,89069.91,david.davis@example.com,(882) 691-3118,Good,False,DevOps,New York
EMP1711,Frank,Johnson,40.0,Inactive,2024-12-13,57287.17,frank.johnson@example.com,(642) 585-6260,Average,True,DevOps,Nevada
EMP1712,Grace,Smith,30.0,Active,2022-12-29,119890.35,grace.smith@example.com,(499) 153-7037,Average,True,HR,Nevada
EMP1713,Frank,Brown,35.0,Inactive,2022-04-24,103492.91,frank.brown@example.com,(240) 733-3372,Poor,False,Sales,California
EMP1714,Frank,Garcia,30.0,Pending,2021-03-14,76254.42,frank.garcia@example.com,(204) 309-7767,Excellent,False,Admin,Illinois
EMP1715,Eva,Garcia,35.0,Inactive,2020-01-01,100841.93,eva.garcia@example.com,(893) 628-9695,Poor,True,Finance,Florida
EMP1716,Alice,Williams,30.0,Active,2021-09-07,118907.61,alice.williams@example.com,(454) 655-3584,Excellent,True,Admin,California
EMP1717,Frank,Brown,25.0,Pending,2022-11-13,88942.62,frank.brown@example.com,(125) 389-2186,Average,False,DevOps,California
EMP1718,Charlie,Garcia,25.0,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,(851) 935-8373,Average,False,Cloud Tech,Florida
EMP1719,David,Brown,30.0,Active,2023-03-14,77985.88,david.brown@example.com,(907) 977-9611,Average,True,HR,California
EMP1720,Bob,Johnson,35.0,Inactive,2024-08-18,112931.69,bob.johnson@example.com,(087) 805-7214,Poor,False,Finance,New York
EMP1721,Bob,Williams,32.5,Active,2024-02-05,106583.88,bob.williams@example.com,(149) 409-7625,Good,True,DevOps,California
EMP1722,Alice,Brown,35.0,Inactive,2024-11-12,58437.84,alice.brown@example.com,(374) 845-3985,Good,True,HR,Florida
EMP1723,Alice,Smith,40.0,Pending,2020-03-25,72352.16,alice.smith@example.com,(289) 509-0590,Average,True,Cloud Tech,California
EMP1724,Frank,Smith,32.5,Active,2020-04-13,97154.47,frank.smith@example.com,(191) 862-3391,Good,True,DevOps,New York
EMP1725,Heidi,Jones,30.0,Active,2021-03-30,80235.5,heidi.jones@example.com,(207) 151-1695,Good,False,Sales,Illinois
EMP1726,Charlie,Williams,30.0,Inactive,2023-03-16,102172.05,charlie.williams@example.com,(667) 252-1451,Poor,False,HR,Texas
EMP1727,Eva,Williams,25.0,Inactive,2024-05-03,98850.94,eva.williams@example.com,(647) 124-6334,Excellent,True,Finance,Illinois
EMP1728,Heidi,Jones,30.0,Inactive,2023-08-28,89993.15,heidi.jones@example.com,(157) 184-0907,Average,True,Admin,Florida
EMP1729,David,Brown,30.0,Inactive,2021-10-24,97931.66,david.brown@example.com,(051) 208-0055,Average,True,Cloud Tech,California
EMP1730,Bob,Williams,40.0,Inactive,2021-01-25,72451.69,bob.williams@example.com,(409) 951-2396,Poor,True,Finance,California
EMP1731,Alice,Smith,35.0,Pending,2024-08-09,119311.14,alice.smith@example.com,(283) 512-9591,Poor,True,Admin,California
EMP1732,Charlie,Smith,40.0,Active,2023-11-04,76167.46,charlie.smith@example.com,(728) 270-9080,Good,False,Cloud Tech,New York
EMP1733,Bob,Garcia,25.0,Active,2023-06-25,114871.08,bob.garcia@example.com,(441) 529-8216,Average,False,DevOps,Texas
EMP1734,Eva,Johnson,25.0,Active,2021-09-16,81504.31,eva.johnson@example.com,(392) 957-8670,Excellent,False,HR,Nevada
EMP1735,David,Williams,30.0,Pending,2022-12-07,102524.86,david.williams@example.com,(815) 352-3735,Poor,False,Admin,New York
EMP1736,Charlie,Brown,25.0,Pending,2022-12-14,53043.74,charlie.brown@example.com,(050) 791-8157,Excellent,True,Finance,Illinois
EMP1737,Eva,Jones,30.0,Inactive,2020-04-18,82547.26,eva.jones@example.com,(998) 868-3451,Excellent,True,DevOps,Illinois
EMP1738,Bob,Jones,40.0,Pending,2024-10-11,113900.81,bob.jones@example.com,(734) 666-6169,Average,True,DevOps,California
EMP1739,Bob,Brown,25.0,Inactive,2021-04-18,118585.5,bob.brown@example.com,(715) 879-6473,Average,True,HR,Nevada
EMP1740,Bob,Davis,35.0,Pending,2020-06-29,63049.22,bob.davis@example.com,(080) 314-9981,Poor,True,Finance,Illinois
EMP1741,Heidi,Miller,32.5,Active,2021-05-21,114558.91,heidi.miller@example.com,(508) 004-6357,Average,False,DevOps,Texas
EMP1742,Heidi,Johnson,40.0,Active,2021-12-11,97901.79,heidi.johnson@example.com,(068) 828-5030,Average,True,DevOps,New York
EMP1743,Eva,Jones,30.0,Active,2023-07-05,68037.56,eva.jones@example.com,(723) 513-7398,Average,False,Sales,California
EMP1744,Alice,Williams,30.0,Active,2021-11-30,112802.27,alice.williams@example.com,(006) 314-0351,Excellent,False,HR,New York
EMP1745,Bob,Johnson,40.0,Pending,2024-11-22,93786.72,bob.johnson@example.com,(635) 602-2938,Poor,False,Sales,Nevada
EMP1746,David,Williams,30.0,Inactive,2023-05-24,73049.93,david.williams@example.com,(469) 434-6065,Good,False,Admin,Florida
EMP1747,David,Davis,30.0,Pending,2024-06-26,64161.72,david.davis@example.com,(643) 749-0606,Excellent,True,Sales,Illinois
EMP1748,Charlie,Smith,40.0,Pending,2020-11-19,72224.73,charlie.smith@example.com,(231) 112-7127,Average,False,Admin,Nevada
EMP1749,Bob,Johnson,30.0,Pending,2020-03-01,103580.45,bob.johnson@example.com,(524) 648-4493,Excellent,False,HR,New York
EMP1750,Grace,Garcia,40.0,Pending,2024-08-09,112589.11,grace.garcia@example.com,(116) 318-7327,Average,False,HR,Florida
EMP1751,Eva,Jones,30.0,Active,2021-01-13,51833.88,eva.jones@example.com,(077) 113-0620,Average,True,Admin,Texas
EMP1752,Eva,Johnson,30.0,Active,2023-05-06,66252.78,eva.johnson@example.com,(136) 957-2789,Excellent,True,Sales,Illinois
EMP1753,Frank,Johnson,25.0,Active,2022-10-25,109229.68,frank.johnson@example.com,(833) 509-0253,Poor,True,DevOps,Florida
EMP1754,Frank,Johnson,30.0,Inactive,2020-10-08,61465.05,frank.johnson@example.com,(257) 306-6247,Average,False,Finance,Florida
EMP1755,Grace,Miller,25.0,Active,2024-02-29,96993.74,grace.miller@example.com,(132) 357-0712,Poor,False,HR,Florida
EMP1756,David,Johnson,25.0,Pending,2022-09-30,98150.39,david.johnson@example.com,(984) 822-8500,Good,True,Admin,Florida
EMP1757,David,Williams,40.0,Pending,2024-02-14,107703.0,david.williams@example.com,(168) 809-2549,Average,False,Finance,Texas
EMP1758,Grace,Smith,32.5,Pending,2023-01-03,86766.14,grace.smith@example.com,(213) 060-9068,Poor,True,DevOps,Illinois
EMP1759,Alice,Davis,30.0,Inactive,2024-08-20,111443.69,alice.davis@example.com,(130) 981-0795,Poor,True,Cloud Tech,Florida
EMP1760,David,Brown,30.0,Pending,2020-03-21,89039.07,david.brown@example.com,(496) 737-9456,Good,False,Sales,Florida
EMP1761,Alice,Johnson,30.0,Inactive,2024-12-16,71318.79,alice.johnson@example.com,(727) 853-2425,Poor,False,HR,Florida
EMP1762,Heidi,Jones,30.0,Pending,2020-04-21,98296.71,heidi.jones@example.com,(425) 064-2075,Poor,False,Finance,California
EMP1763,Heidi,Johnson,40.0,Pending,2020-08-19,62584.0,heidi.johnson@example.com,(836) 253-6666,Good,False,Cloud Tech,Nevada
EMP1764,Charlie,Jones,40.0,Inactive,2020-02-21,62521.5,charlie.jones@example.com,(776) 755-5627,Average,True,Finance,California
EMP1765,David,Williams,40.0,Inactive,2023-11-17,95400.35,david.williams@example.com,(333) 393-9577,Poor,True,Cloud Tech,California
EMP1766,Charlie,Jones,25.0,Pending,2022-07-09,94385.07,charlie.jones@example.com,(654) 362-7186,Poor,True,Cloud Tech,Texas
EMP1767,Grace,Garcia,30.0,Inactive,2023-02-01,76642.49,grace.garcia@example.com,(496) 033-5825,Poor,True,Sales,New York
EMP1768,Frank,Brown,32.5,Active,2024-11-14,60122.52,frank.brown@example.com,(862) 703-6923,Excellent,True,DevOps,New York
EMP1769,Alice,Smith,40.0,Pending,2024-04-23,117267.63,alice.smith@example.com,(926) 932-6572,Good,False,HR,California
EMP1770,Charlie,Jones,25.0,Active,2023-06-29,90499.16,charlie.jones@example.com,(275) 998-0110,Excellent,True,Admin,New York
EMP1771,Heidi,Jones,40.0,Pending,2024-12-12,84542.68,heidi.jones@example.com,(000) 515-5322,Good,True,Sales,Texas
EMP1772,Heidi,Smith,40.0,Active,2023-05-16,92007.15,heidi.smith@example.com,(415) 959-7751,Average,True,Finance,Florida
EMP1773,Eva,Brown,32.5,Active,2020-04-10,62938.8,eva.brown@example.com,(441) 822-2617,Average,False,DevOps,Illinois
EMP1774,Frank,Johnson,25.0,Pending,2023-03-29,108661.01,frank.johnson@example.com,(962) 887-4311,Poor,False,Admin,Texas
EMP1775,Bob,Jones,25.0,Active,2020-11-26,97046.33,bob.jones@example.com,(710) 267-6719,Good,False,Cloud Tech,Florida
EMP1776,Charlie,Smith,40.0,Inactive,2020-03-14,56518.84,charlie.smith@example.com,(957) 992-7078,Average,False,DevOps,Illinois
EMP1777,Frank,Garcia,40.0,Pending,2020-05-12,70498.29,frank.garcia@example.com,(551) 512-2945,Good,True,Cloud Tech,Florida
EMP1778,Eva,Garcia,35.0,Pending,2021-03-05,98708.06,eva.garcia@example.com,(213) 541-5969,Average,True,Sales,Florida
EMP1779,Bob,Williams,32.5,Pending,2020-06-28,83856.41,bob.williams@example.com,(996) 254-3847,Excellent,False,DevOps,Nevada
EMP1780,Eva,Smith,40.0,Inactive,2022-12-12,90259.99,eva.smith@example.com,(075) 203-4475,Average,False,Sales,California
EMP1781,Charlie,Williams,30.0,Pending,2024-02-02,94230.03,charlie.williams@example.com,(504) 715-8028,Excellent,True,Sales,Florida
EMP1782,Charlie,Garcia,30.0,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,(090) 463-7659,Average,True,Admin,Nevada
EMP1783,Bob,Brown,30.0,Inactive,2020-04-03,73365.46,bob.brown@example.com,(465) 586-6524,Poor,False,Sales,Florida
EMP1784,David,Johnson,25.0,Pending,2021-07-30,67809.23,david.johnson@example.com,(483) 744-1714,Excellent,False,DevOps,New York
EMP1785,Eva,Smith,30.0,Active,2020-08-21,98008.51,eva.smith@example.com,(810) 213-1250,Average,False,Sales,California
EMP1786,Alice,Davis,30.0,Inactive,2023-10-09,83537.58,alice.davis@example.com,(293) 110-0590,Poor,False,Admin,California
EMP1787,Alice,Garcia,30.0,Pending,2022-08-01,112444.08,alice.garcia@example.com,(297) 519-1022,Excellent,True,Finance,New York
EMP1788,Frank,Garcia,40.0,Active,2024-09-06,86475.13,frank.garcia@example.com,(121) 106-3300,Poor,True,Finance,Nevada
EMP1789,Frank,Davis,30.0,Active,2023-03-28,97984.53,frank.davis@example.com,(658) 373-7926,Good,True,Sales,Texas
EMP1790,Frank,Miller,25.0,Active,2021-11-25,118853.31,frank.miller@example.com,(490) 728-0122,Good,False,Admin,California
EMP1791,Charlie,Garcia,30.0,Active,2023-05-03,58179.12,charlie.garcia@example.com,(428) 931-1324,Excellent,False,Sales,Florida
EMP1792,Eva,Jones,35.0,Inactive,2022-04-27,56075.84,eva.jones@example.com,(326) 949-6842,Average,True,DevOps,Texas
EMP1793,Frank,Brown,40.0,Pending,2021-09-11,62250.89,frank.brown@example.com,(645) 380-4420,Excellent,True,HR,New York
EMP1794,Alice,Smith,30.0,Pending,2020-02-21,105931.77,alice.smith@example.com,(017) 509-6169,Poor,True,Cloud Tech,Florida
EMP1795,Charlie,Davis,30.0,Pending,2024-11-24,86653.96,charlie.davis@example.com,(159) 591-9456,Average,True,HR,Florida
EMP1796,Charlie,Jones,25.0,Active,2021-02-24,100719.94,charlie.jones@example.com,(575) 747-5832,Good,False,Sales,Nevada
EMP1797,Bob,Davis,25.0,Pending,2024-10-02,91600.13,bob.davis@example.com,(920) 567-7566,Average,True,HR,Texas
EMP1798,Heidi,Smith,25.0,Pending,2024-03-06,71873.66,heidi.smith@example.com,(772) 266-0255,Good,True,Cloud Tech,Illinois
EMP1799,Eva,Williams,30.0,Active,2021-08-09,69365.47,eva.williams@example.com,(265) 062-2922,Average,True,HR,New York
EMP1800,Heidi,Smith,25.0,Active,2021-07-14,58012.23,heidi.smith@example.com,(106) 724-5306,Average,True,HR,New York
EMP1801,Bob,Miller,30.0,Pending,2021-10-14,68973.65,bob.miller@example.com,(624) 843-3796,Average,True,Sales,California
EMP1802,Eva,Smith,30.0,Active,2021-09-29,92928.4,eva.smith@example.com,(662) 705-1156,Poor,True,Admin,New York
EMP1803,Heidi,Smith,25.0,Inactive,2023-10-15,53531.92,heidi.smith@example.com,(942) 387-3669,Poor,True,Admin,Texas
EMP1804,Bob,Miller,40.0,Pending,2023-05-05,112389.31,bob.miller@example.com,(425) 496-9191,Excellent,False,Finance,New York
EMP1805,Heidi,Brown,30.0,Inactive,2024-08-01,63870.3,heidi.brown@example.com,(845) 525-9709,Excellent,False,HR,California
EMP1806,Bob,Garcia,40.0,Active,2024-07-22,106164.53,bob.garcia@example.com,(756) 335-3573,Good,False,Sales,New York
EMP1807,Bob,Smith,40.0,Pending,2023-12-25,103654.54,bob.smith@example.com,(859) 532-5938,Poor,False,HR,Nevada
EMP1808,David,Miller,30.0,Inactive,2022-03-13,62834.72,david.miller@example.com,(933) 797-0580,Good,True,Sales,California
EMP1809,Frank,Jones,35.0,Active,2020-05-13,83273.41,frank.jones@example.com,(629) 518-7793,Excellent,False,Finance,Florida
EMP1810,Heidi,Williams,30.0,Pending,2023-03-22,58917.58,heidi.williams@example.com,(176) 342-5072,Good,False,HR,California
EMP1811,Bob,Williams,35.0,Active,2024-06-10,71148.27,bob.williams@example.com,(305) 597-8244,Excellent,True,Sales,Nevada
EMP1812,Grace,Smith,30.0,Pending,2020-11-21,118172.42,grace.smith@example.com,(759) 833-9913,Poor,True,Sales,New York
EMP1813,Frank,Brown,30.0,Inactive,2024-05-25,118614.37,frank.brown@example.com,(038) 843-6603,Average,False,DevOps,Illinois
EMP1814,Frank,Brown,32.5,Active,2023-09-19,96872.36,frank.brown@example.com,(432) 400-6156,Poor,False,DevOps,New York
EMP1815,Heidi,Jones,25.0,Inactive,2021-10-28,88856.14,heidi.jones@example.com,(276) 829-7513,Good,True,Sales,Illinois
EMP1816,Charlie,Smith,35.0,Pending,2020-08-10,97985.61,charlie.smith@example.com,(743) 974-2924,Good,False,Finance,Texas
EMP1817,Grace,Williams,35.0,Pending,2020-05-05,56337.31,grace.williams@example.com,(010) 587-5255,Poor,True,Finance,Nevada
EMP1818,Alice,Brown,30.0,Inactive,2022-12-24,70405.23,alice.brown@example.com,(806) 562-5903,Poor,True,DevOps,New York
EMP1819,Heidi,Smith,30.0,Inactive,2021-09-05,89919.35,heidi.smith@example.com,(599) 080-2710,Excellent,True,Admin,Nevada
EMP1820,Eva,Davis,40.0,Active,2023-04-08,50568.35,eva.davis@example.com,(221) 823-1554,Good,True,DevOps,California
